from,to,session_id,timestamp
route,routes,141,2017-09-19 07:48:44.496999936
routes,personal,141,2017-09-19 07:48:48.912999936
personal,coach,141,2017-09-19 07:49:26.174000128
coach,team,141,2017-09-19 07:49:59.169999872
team,coach,141,2017-09-19 07:50:15.515000064
coach,personal,141,2017-09-19 07:50:25.028000000
personal,exit,141,2017-09-19 07:50:25.028000000
coach,team,142,2017-09-19 09:25:31.752999936
team,competition,142,2017-09-19 09:25:50.496000000
competition,coach,142,2017-09-19 09:26:22.777999872
coach,personal,142,2017-09-19 09:27:45.478000128
personal,exit,142,2017-09-19 09:27:45.478000128
coach,team,143,2017-09-19 12:32:26.937999872
team,competition,143,2017-09-19 12:33:26.191000064
competition,team,143,2017-09-19 12:33:55.225999872
team,coach,143,2017-09-19 12:34:23.724000000
coach,exit,143,2017-09-19 12:34:23.724000000
coach,competition,144,2017-09-19 13:26:15.983000064
competition,exit,144,2017-09-19 13:26:15.983000064
coach,exit,145,2017-09-19 14:46:16.088000000
coach,track,146,2017-09-19 17:17:59.380999936
track,route,146,2017-09-19 17:30:43.032000000
route,track,146,2017-09-19 17:30:50.854000128
track,coach,146,2017-09-19 17:30:56.092000000
coach,personal,146,2017-09-19 17:31:08.635000064
personal,coach,146,2017-09-19 17:46:10.465999872
coach,competition,146,2017-09-19 17:46:25.606000128
competition,coach,146,2017-09-19 17:46:53.344000000
coach,team,146,2017-09-19 17:47:16.590000128
team,badges,146,2017-09-19 17:47:52.969999872
badges,coach,146,2017-09-19 17:48:40.619000064
coach,exit,146,2017-09-19 17:48:40.619000064
coach,personal,147,2017-09-19 18:03:25.553999872
personal,bugreport,147,2017-09-19 18:03:27.783000064
bugreport,track,147,2017-09-19 18:03:37.692999936
track,personal,147,2017-09-19 18:04:01.128999936
personal,bugreport,147,2017-09-19 18:04:03.553999872
bugreport,track,147,2017-09-19 18:04:12.504000000
track,coach,147,2017-09-19 18:16:25.808999936
coach,competition,147,2017-09-19 18:16:35.487000064
competition,coach,147,2017-09-19 18:16:42.932000000
coach,track,147,2017-09-19 18:16:49.844000000
track,personal,147,2017-09-19 18:16:59.577999872
personal,exit,147,2017-09-19 18:16:59.577999872
coach,competition,148,2017-09-20 08:28:54.803000064
competition,coach,148,2017-09-20 08:29:05.496000000
coach,personal,148,2017-09-20 08:30:57.591000064
personal,exit,148,2017-09-20 08:30:57.591000064
coach,team,149,2017-09-20 13:43:46.727000064
team,competition,149,2017-09-20 13:44:03.480000000
competition,coach,149,2017-09-20 13:44:18.043000064
coach,track,149,2017-09-20 13:44:46.464000000
track,exit,149,2017-09-20 13:44:46.464000000
coach,track,150,2017-09-20 17:55:49.430000128
track,route,150,2017-09-20 17:55:58.352999936
route,coach,150,2017-09-20 17:56:19.400000000
coach,team,150,2017-09-20 17:56:28.276000000
team,competition,150,2017-09-20 17:57:09.102000128
competition,exit,150,2017-09-20 17:57:09.102000128
coach,competition,151,2017-09-20 18:54:25.625999872
competition,badges,151,2017-09-20 18:54:35.342000128
badges,competition,151,2017-09-20 18:55:08.176000000
competition,team,151,2017-09-20 18:55:55.108000000
team,personal,151,2017-09-20 18:56:37.222000128
personal,exit,151,2017-09-20 18:56:37.222000128
coach,team,152,2017-09-21 11:10:33.745999872
team,competition,152,2017-09-21 11:11:14.311000064
competition,team,152,2017-09-21 11:11:56.187000064
team,competition,152,2017-09-21 11:12:26.793999872
competition,badges,152,2017-09-21 11:12:50.448999936
badges,coach,152,2017-09-21 11:13:33.252000000
coach,competition,152,2017-09-21 11:13:39.817999872
competition,personal,152,2017-09-21 11:13:57.680999936
personal,coach,152,2017-09-21 11:42:30.537999872
coach,track,152,2017-09-21 11:42:36.615000064
track,route,152,2017-09-21 11:53:46.142000128
route,track,152,2017-09-21 11:53:59.297999872
track,team,152,2017-09-21 11:54:03.360000000
team,personal,152,2017-09-21 11:54:28.812999936
personal,exit,152,2017-09-21 11:54:28.812999936
coach,track,153,2017-09-22 02:38:19.689999872
track,exit,153,2017-09-22 02:38:19.689999872
route,coach,154,2017-09-22 03:12:24.558000128
coach,competition,154,2017-09-22 03:12:34.729999872
competition,personal,154,2017-09-22 03:12:54.868000000
personal,exit,154,2017-09-22 03:12:54.868000000
coach,team,155,2017-09-22 04:02:15.280000000
team,competition,155,2017-09-22 04:03:50.100999936
competition,personal,155,2017-09-22 04:04:34.400999936
personal,exit,155,2017-09-22 04:04:34.400999936
coach,track,156,2017-09-22 10:25:19.376999936
track,route,156,2017-09-22 10:35:42.135000064
route,coach,156,2017-09-22 10:35:56.924000000
coach,competition,156,2017-09-22 10:36:24.659000064
competition,coach,156,2017-09-22 10:36:35.315000064
coach,competition,156,2017-09-22 10:37:16.980000000
competition,track,156,2017-09-22 10:37:24.606000128
track,route,156,2017-09-22 10:59:54.028999936
route,track,156,2017-09-22 11:00:04.060000000
track,personal,156,2017-09-22 11:00:20.142000128
personal,coach,156,2017-09-22 11:01:02.096999936
coach,track,156,2017-09-22 11:01:14.088000000
track,exit,156,2017-09-22 11:01:14.088000000
coach,exit,157,2017-09-22 11:56:01.267000064
route,track,158,2017-09-22 15:21:46.984000000
track,team,158,2017-09-22 15:21:49.513999872
team,competition,158,2017-09-22 15:22:38.243000064
competition,personal,158,2017-09-22 15:32:01.764999936
personal,exit,158,2017-09-22 15:32:01.764999936
coach,team,159,2017-09-22 20:57:34.137999872
team,competition,159,2017-09-22 20:58:21.616000000
competition,exit,159,2017-09-22 20:58:21.616000000
coach,team,160,2017-09-22 21:53:04.875000064
team,competition,160,2017-09-22 21:54:33.355000064
competition,personal,160,2017-09-22 21:55:03.678000128
personal,exit,160,2017-09-22 21:55:03.678000128
coach,team,161,2017-09-23 05:48:43.692000000
team,personal,161,2017-09-23 05:50:07.465999872
personal,exit,161,2017-09-23 05:50:07.465999872
coach,track,162,2017-09-23 07:17:36.079000064
track,exit,162,2017-09-23 07:17:36.079000064
coach,exit,163,2017-09-23 08:12:06.196999936
track,route,164,2017-09-23 11:37:53.131000064
route,coach,164,2017-09-23 11:38:14.451000064
coach,team,164,2017-09-23 11:38:27.163000064
team,competition,164,2017-09-23 11:39:44.583000064
competition,personal,164,2017-09-23 11:40:55.252000000
personal,exit,164,2017-09-23 11:40:55.252000000
coach,competition,165,2017-09-23 14:21:05.169999872
competition,coach,165,2017-09-23 14:21:27.052999936
coach,competition,165,2017-09-23 14:21:52.216000000
competition,coach,165,2017-09-23 14:22:00.808000000
coach,team,165,2017-09-23 14:22:04.512999936
team,competition,165,2017-09-23 14:25:03.996000000
competition,badges,165,2017-09-23 14:25:31.900999936
badges,routes,165,2017-09-23 14:26:16.659000064
routes,route,165,2017-09-23 14:26:29.396000000
route,routes,165,2017-09-23 14:27:16.216999936
routes,coach,165,2017-09-23 14:27:19.532000000
coach,competition,165,2017-09-23 14:27:23.620000000
competition,personal,165,2017-09-23 14:27:41.192999936
personal,exit,165,2017-09-23 14:27:41.192999936
coach,team,166,2017-09-23 18:52:00.342000128
team,competition,166,2017-09-23 18:52:38.736999936
competition,team,166,2017-09-23 18:53:28.694000128
team,competition,166,2017-09-23 18:56:00.372000000
competition,exit,166,2017-09-23 18:56:00.372000000
coach,team,167,2017-09-23 20:40:32.144000000
team,competition,167,2017-09-23 20:41:03.292999936
competition,personal,167,2017-09-23 20:41:16.391000064
personal,exit,167,2017-09-23 20:41:16.391000064
coach,track,168,2017-09-24 07:04:24.223000064
track,exit,168,2017-09-24 07:04:24.223000064
coach,track,169,2017-09-24 11:51:03.059000064
track,route,169,2017-09-24 11:51:12.311000064
route,coach,169,2017-09-24 11:51:33.887000064
coach,competition,169,2017-09-24 11:51:38.342000128
competition,team,169,2017-09-24 11:52:24.791000064
team,exit,169,2017-09-24 11:52:24.791000064
coach,exit,170,2017-09-24 12:45:45.129999872
team,competition,171,2017-09-24 16:26:46.100000000
competition,exit,171,2017-09-24 16:26:46.100000000
competition,team,172,2017-09-24 17:45:38.195000064
team,competition,172,2017-09-24 17:46:01.472999936
competition,badges,172,2017-09-24 18:05:18.440999936
badges,personal,172,2017-09-24 18:23:51.995000064
personal,exit,172,2017-09-24 18:23:51.995000064
coach,track,173,2017-09-02 14:19:29.635000064
track,coach,173,2017-09-02 14:19:43.276999936
coach,team,173,2017-09-02 14:20:41.232999936
team,competition,173,2017-09-02 14:20:57.803000064
competition,routes,173,2017-09-02 14:21:03.611000064
routes,badges,173,2017-09-02 14:21:12.296000000
badges,coach,173,2017-09-02 14:21:17.236999936
coach,exit,173,2017-09-02 14:21:17.236999936
coach,routes,174,2017-09-02 14:32:39.491000064
routes,competition,174,2017-09-02 14:32:41.928000000
competition,exit,174,2017-09-02 14:32:41.928000000
coach,exit,175,2017-09-03 05:08:38.532000000
competition,track,176,2017-09-03 06:06:07.020999936
track,exit,176,2017-09-03 06:06:07.020999936
route,coach,177,2017-09-03 10:56:10.155000064
coach,routes,177,2017-09-03 10:56:15.303000064
routes,team,177,2017-09-03 10:56:18.403000064
team,exit,177,2017-09-03 10:56:18.403000064
coach,badges,178,2017-09-03 12:44:49.644999936
badges,personal,178,2017-09-03 12:45:21.873999872
personal,exit,178,2017-09-03 12:45:21.873999872
coach,team,179,2017-09-08 12:26:25.223000064
team,track,179,2017-09-08 12:26:51.652000000
track,team,179,2017-09-08 12:26:55.679000064
team,competition,179,2017-09-08 12:26:57.595000064
competition,routes,179,2017-09-08 12:27:02.715000064
routes,badges,179,2017-09-08 12:27:10.254000128
badges,team,179,2017-09-08 12:27:24.628000000
team,routes,179,2017-09-08 12:27:34.128000000
routes,route,179,2017-09-08 12:27:36.657999872
route,exit,179,2017-09-08 12:27:36.657999872
coach,personal,180,2017-09-12 16:31:35.451000064
personal,coach,180,2017-09-12 16:31:47.376999936
coach,exit,180,2017-09-12 16:31:47.376999936
coach,team,181,2017-09-12 20:00:53.473999872
team,competition,181,2017-09-12 20:01:30.243000064
competition,exit,181,2017-09-12 20:01:30.243000064
coach,exit,182,2017-09-18 11:44:23.212999936
coach,exit,183,2017-09-19 14:49:58.847000064
coach,personal,184,2017-09-19 14:50:05.889999872
personal,track,184,2017-09-19 14:50:09.999000064
track,exit,184,2017-09-19 14:50:09.999000064
personal,bugreport,185,2017-09-19 16:01:30.604999936
bugreport,team,185,2017-09-19 16:02:29.007000064
team,track,185,2017-09-19 16:02:52.822000128
track,exit,185,2017-09-19 16:02:52.822000128
coach,personal,186,2017-09-20 14:40:55.660999936
personal,coach,186,2017-09-20 14:41:09.054000128
coach,track,186,2017-09-20 14:41:14.958000128
track,route,186,2017-09-20 14:41:23.435000064
route,track,186,2017-09-20 14:50:22.206000128
track,exit,186,2017-09-20 14:50:22.206000128
route,coach,187,2017-09-20 16:24:53.256999936
coach,exit,187,2017-09-20 16:24:53.256999936
coach,competition,188,2017-09-20 17:23:28.507000064
competition,coach,188,2017-09-20 17:23:44.864000000
coach,team,188,2017-09-20 17:35:10.465999872
team,exit,188,2017-09-20 17:35:10.465999872
coach,track,189,2017-09-22 10:39:43.265999872
track,exit,189,2017-09-22 10:39:43.265999872
coach,exit,190,2017-09-22 11:34:33.064999936
coach,track,191,2017-09-22 13:21:43.390000128
track,route,191,2017-09-22 13:21:50.159000064
route,coach,191,2017-09-22 13:22:05.063000064
coach,competition,191,2017-09-22 13:22:22.160000000
competition,exit,191,2017-09-22 13:22:22.160000000
coach,track,192,2017-09-23 06:16:17.952999936
track,exit,192,2017-09-23 06:16:17.952999936
coach,competition,193,2017-09-23 11:47:26.644999936
competition,coach,193,2017-09-23 11:47:34.432999936
coach,track,193,2017-09-23 11:47:38.475000064
track,competition,193,2017-09-23 11:47:51.248999936
competition,team,193,2017-09-23 11:47:53.816999936
team,coach,193,2017-09-23 11:48:15.212999936
coach,personal,193,2017-09-23 11:49:46.084999936
personal,coach,193,2017-09-23 11:49:47.390000128
coach,track,193,2017-09-23 11:49:57.628000000
track,exit,193,2017-09-23 11:49:57.628000000
coach,personal,194,2017-09-01 15:34:32.431000064
personal,coach,194,2017-09-01 15:35:12.622000128
coach,team,194,2017-09-01 15:35:17.691000064
team,competition,194,2017-09-01 15:35:30.924000000
competition,coach,194,2017-09-01 15:35:38.641999872
coach,exit,194,2017-09-01 15:35:38.641999872
coach,personal,195,2017-09-01 15:48:32.662000128
personal,coach,195,2017-09-01 15:48:39.521999872
coach,competition,195,2017-09-01 15:48:48.633999872
competition,team,195,2017-09-01 15:48:57.456000000
team,routes,195,2017-09-01 15:49:08.832000000
routes,exit,195,2017-09-01 15:49:08.832000000
coach,team,196,2017-09-01 19:39:06.777999872
team,competition,196,2017-09-01 19:39:25.759000064
competition,badges,196,2017-09-01 19:39:33.544000000
badges,coach,196,2017-09-01 19:39:43.996999936
coach,exit,196,2017-09-01 19:39:43.996999936
coach,team,197,2017-09-02 10:02:29.811000064
team,competition,197,2017-09-02 10:02:49.235000064
competition,routes,197,2017-09-02 10:03:16.199000064
routes,personal,197,2017-09-02 10:03:21.027000064
personal,routes,197,2017-09-02 10:03:23.888999936
routes,badges,197,2017-09-02 10:03:34.504000000
badges,exit,197,2017-09-02 10:03:34.504000000
coach,team,198,2017-09-02 16:26:41.886000128
team,competition,198,2017-09-02 16:26:53.944000000
competition,team,198,2017-09-02 16:27:05.601999872
team,track,198,2017-09-02 16:27:14.324000000
track,coach,198,2017-09-02 16:27:22.744000000
coach,exit,198,2017-09-02 16:27:22.744000000
coach,track,199,2017-09-03 06:29:37.667000064
track,exit,199,2017-09-03 06:29:37.667000064
coach,exit,200,2017-09-03 07:24:31.958000128
track,exit,201,2017-09-03 08:02:25.091000064
track,team,202,2017-09-03 09:05:04.865999872
team,track,202,2017-09-03 09:05:26.383000064
track,coach,202,2017-09-03 09:24:33.939000064
coach,track,202,2017-09-03 09:25:45.847000064
track,route,202,2017-09-03 09:25:48.843000064
route,track,202,2017-09-03 09:26:04.276999936
track,coach,202,2017-09-03 09:26:05.784000000
coach,competition,202,2017-09-03 09:26:14.455000064
competition,team,202,2017-09-03 09:26:24.568999936
team,competition,202,2017-09-03 09:26:38.244999936
competition,exit,202,2017-09-03 09:26:38.244999936
coach,competition,203,2017-09-03 10:52:01.617999872
competition,coach,203,2017-09-03 10:52:07.064000000
coach,team,203,2017-09-03 10:52:10.137999872
team,exit,203,2017-09-03 10:52:10.137999872
coach,competition,204,2017-09-03 15:00:22.291000064
competition,coach,204,2017-09-03 15:00:31.715000064
coach,competition,204,2017-09-03 15:00:33.904999936
competition,coach,204,2017-09-03 15:00:37.620999936
coach,team,204,2017-09-03 15:00:42.055000064
team,competition,204,2017-09-03 15:01:00.312999936
competition,badges,204,2017-09-03 15:01:08.475000064
badges,routes,204,2017-09-03 15:01:37.880999936
routes,route,204,2017-09-03 15:01:40.015000064
route,personal,204,2017-09-03 15:01:57.751000064
personal,routes,204,2017-09-03 15:02:02.864999936
routes,route,204,2017-09-03 15:02:07.704999936
route,exit,204,2017-09-03 15:02:07.704999936
coach,team,205,2017-09-03 18:34:59.360999936
team,competition,205,2017-09-03 18:35:09.551000064
competition,badges,205,2017-09-03 18:35:13.788999936
badges,exit,205,2017-09-03 18:35:13.788999936
coach,track,206,2017-09-04 02:22:17.024000000
track,exit,206,2017-09-04 02:22:17.024000000
route,track,207,2017-09-04 03:07:09.208999936
track,routes,207,2017-09-04 03:07:14.361999872
routes,coach,207,2017-09-04 03:17:11.224000000
coach,team,207,2017-09-04 03:34:12.180999936
team,competition,207,2017-09-04 03:34:24.892999936
competition,routes,207,2017-09-04 03:34:32.289999872
routes,route,207,2017-09-04 03:34:36.793999872
route,exit,207,2017-09-04 03:34:36.793999872
competition,route,208,2017-09-04 05:10:12.840000000
route,routes,208,2017-09-04 05:10:17.008999936
routes,exit,208,2017-09-04 05:10:17.008999936
coach,track,209,2017-09-04 15:07:33.912999936
track,exit,209,2017-09-04 15:07:33.912999936
route,track,210,2017-09-04 15:48:15.128999936
track,competition,210,2017-09-04 15:48:30.131000064
competition,team,210,2017-09-04 15:48:34.296000000
team,competition,210,2017-09-04 15:48:43.416999936
competition,exit,210,2017-09-04 15:48:43.416999936
competition,track,211,2017-09-04 16:24:01.140000000
track,exit,211,2017-09-04 16:24:01.140000000
coach,track,212,2017-09-05 02:14:32.404000000
track,exit,212,2017-09-05 02:14:32.404000000
route,track,213,2017-09-05 02:52:40.073999872
track,exit,213,2017-09-05 02:52:40.073999872
competition,track,214,2017-09-05 03:29:40.540999936
track,team,214,2017-09-05 03:29:50.759000064
team,exit,214,2017-09-05 03:29:50.759000064
coach,exit,215,2017-09-05 04:14:26.636999936
coach,competition,216,2017-09-05 05:42:51.977999872
competition,coach,216,2017-09-05 05:42:57.360000000
coach,competition,216,2017-09-05 05:43:10.227000064
competition,coach,216,2017-09-05 05:43:12.216999936
coach,team,216,2017-09-05 05:43:15.793999872
team,competition,216,2017-09-05 05:43:41.638000128
competition,personal,216,2017-09-05 05:43:48.697999872
personal,competition,216,2017-09-05 05:44:13.412999936
competition,routes,216,2017-09-05 05:44:30.268999936
routes,route,216,2017-09-05 05:44:34.718000128
route,routes,216,2017-09-05 05:45:23.880999936
routes,route,216,2017-09-05 05:45:27.345999872
route,routes,216,2017-09-05 05:46:15.116000000
routes,route,216,2017-09-05 05:46:18.169999872
route,routes,216,2017-09-05 05:46:25.008000000
routes,route,216,2017-09-05 05:46:28.172999936
route,routes,216,2017-09-05 05:46:43.700000000
routes,route,216,2017-09-05 05:46:47.436000000
route,routes,216,2017-09-05 05:46:57.892000000
routes,coach,216,2017-09-05 05:47:02.940000000
coach,exit,216,2017-09-05 05:47:02.940000000
coach,team,217,2017-09-06 09:19:20.640999936
team,personal,217,2017-09-06 09:19:54.983000064
personal,team,217,2017-09-06 09:20:09.131000064
team,exit,217,2017-09-06 09:20:09.131000064
coach,track,218,2017-09-06 15:38:45.534000128
track,route,218,2017-09-06 15:59:30.771000064
route,coach,218,2017-09-06 15:59:42.244999936
